category,benchmark,tool,caller_class,caller_method,callee_receiver,callee_method
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,getLoaderManager,android.support.v4.util.SimpleArrayMap,<init>
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,getLoaderManager,android.support.v4.util.SimpleArrayMap,get
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,invalidateSupportFragment,android.support.v4.util.SimpleArrayMap,get
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onBackPressed,android.app.Activity,finish
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onBackPressed,android.support.v4.app.FragmentManagerImpl,popBackStackImmediate
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.app.Activity,getLastNonConfigurationInstance
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.app.Activity,getLayoutInflater
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.support.v4.app.FragmentManagerImpl,attachActivity
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.support.v4.app.FragmentManagerImpl,dispatchCreate
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.view.LayoutInflater,getFactory
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.view.LayoutInflater,setFactory
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreatePanelMenu,android.app.Activity,getMenuInflater
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreatePanelMenu,android.app.Activity,onCreatePanelMenu
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreatePanelMenu,android.support.v4.app.FragmentManagerImpl,dispatchCreateOptionsMenu
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreateView,android.app.Activity,onCreateView
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onCreateView,java.lang.String,equals
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onDestroy,android.app.Activity,onDestroy
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onDestroy,android.support.v4.app.FragmentActivity,doReallyStop
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onDestroy,android.support.v4.app.FragmentManagerImpl,dispatchDestroy
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onKeyDown,android.app.Activity,onKeyDown
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onMenuItemSelected,android.app.Activity,onMenuItemSelected
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPanelClosed,android.app.Activity,onPanelClosed
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPause,android.app.Activity,onPause
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPause,android.os.Handler,hasMessages
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPause,android.support.v4.app.FragmentManagerImpl,dispatchPause
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.app.Activity,onPostResume
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.os.Handler,removeMessages
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.support.v4.app.FragmentActivity,onResumeFragments
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.support.v4.app.FragmentManagerImpl,execPendingActions
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPrepareOptionsPanel,android.app.Activity,onPreparePanel
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPreparePanel,android.support.v4.app.FragmentActivity,onPrepareOptionsPanel
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onPreparePanel,android.support.v4.app.FragmentManagerImpl,dispatchPrepareOptionsMenu
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onReallyStop,android.support.v4.app.FragmentManagerImpl,dispatchReallyStop
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onResume,android.app.Activity,onResume
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onResume,android.os.Handler,sendEmptyMessage
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onResume,android.support.v4.app.FragmentManagerImpl,execPendingActions
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onResumeFragments,android.support.v4.app.FragmentManagerImpl,dispatchResume
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onSaveInstanceState,android.app.Activity,onSaveInstanceState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onSaveInstanceState,android.os.Bundle,putParcelable
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onSaveInstanceState,android.support.v4.app.FragmentManagerImpl,saveAllState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.app.Activity,onStart
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.os.Handler,removeMessages
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,dispatchActivityCreated
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,dispatchStart
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,execPendingActions
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,noteStateNotSaved
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.util.SimpleArrayMap,size
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onStop,android.app.Activity,onStop
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onStop,android.os.Handler,sendEmptyMessage
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity,onStop,android.support.v4.app.FragmentManagerImpl,dispatchStop
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity$1,handleMessage,android.support.v4.app.FragmentActivity,doReallyStop
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentActivity$2,findViewById,android.app.Activity,findViewById
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,addFragment,android.support.v4.app.FragmentManagerImpl,makeActive
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,addFragment,java.util.ArrayList,<init>
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,addFragment,java.util.ArrayList,add
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,addFragment,java.util.ArrayList,contains
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,beginTransaction,android.support.v4.app.BackStackRecord,<init>
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchActivityCreated,android.support.v4.app.FragmentManagerImpl,moveToState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchCreate,android.support.v4.app.FragmentManagerImpl,moveToState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchCreateOptionsMenu,android.support.v4.app.Fragment,performCreateOptionsMenu
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchCreateOptionsMenu,java.util.ArrayList,get
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchCreateOptionsMenu,java.util.ArrayList,size
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchDestroy,android.support.v4.app.FragmentManagerImpl,execPendingActions
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchDestroy,android.support.v4.app.FragmentManagerImpl,moveToState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchPause,android.support.v4.app.FragmentManagerImpl,moveToState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchPrepareOptionsMenu,android.support.v4.app.Fragment,performPrepareOptionsMenu
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchPrepareOptionsMenu,java.util.ArrayList,get
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchPrepareOptionsMenu,java.util.ArrayList,size
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchReallyStop,android.support.v4.app.FragmentManagerImpl,moveToState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchResume,android.support.v4.app.FragmentManagerImpl,moveToState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchStart,android.support.v4.app.FragmentManagerImpl,moveToState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchStop,android.support.v4.app.FragmentManagerImpl,moveToState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,android.os.Handler,post
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,android.os.Handler,removeCallbacks
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,android.support.v4.app.FragmentManagerImpl,checkStateLoss
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,java.util.ArrayList,<init>
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,java.util.ArrayList,add
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,java.util.ArrayList,size
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,android.os.Handler,getLooper
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,android.os.Handler,removeCallbacks
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,android.os.Looper,myLooper
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,java.lang.Runnable,run
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,java.util.ArrayList,clear
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,java.util.ArrayList,size
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,java.util.ArrayList,toArray
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,executePendingTransactions,android.support.v4.app.FragmentManagerImpl,execPendingActions
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,loadAnimation,android.support.v4.app.Fragment,onCreateAnimation
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeActive,android.support.v4.app.Fragment,setIndex
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeActive,java.util.ArrayList,<init>
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeActive,java.util.ArrayList,add
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeActive,java.util.ArrayList,size
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,android.support.v4.app.Fragment,initState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,android.support.v4.app.FragmentActivity,invalidateSupportFragment
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,java.lang.Integer,valueOf
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,java.util.ArrayList,<init>
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,java.util.ArrayList,add
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,java.util.ArrayList,set
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.app.Activity,isFinishing
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,getLayoutInflater
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,onAttach
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,onDetach
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,onViewCreated
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performActivityCreated
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performCreate
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performCreateView
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performDestroy
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performDestroyView
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performPause
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performReallyStop
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performResume
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performStart
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performStop
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,restoreViewState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentActivity,onAttachFragment
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentContainer,findViewById
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,loadAnimation
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,makeInactive
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,moveToState
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,startPendingDeferredFragments
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.NoSaveStateFrameLayout,wrap
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.view.ViewGroup,addView
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.view.ViewGroup,removeView
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,java.util.ArrayList,get
GeneralJava,VirtualDispatch4,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,java.util.ArrayList,size
