category,benchmark,tool,caller_class,caller_method,callee_receiver,callee_method,primary_tag,all_tags
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivity,onCreatePanelView,android.support.v7.app.ActionBarActivityDelegate,onCreatePanelView,callback,callback
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivity,onPrepareOptionsPanel,android.support.v7.app.ActionBarActivityDelegate,onPrepareOptionsPanel,callback,callback
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivity,onPreparePanel,android.support.v7.app.ActionBarActivityDelegate,onPreparePanel,callback,callback
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivity,onTitleChanged,android.app.Activity,onTitleChanged,callback,callback|component|entrypoint
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivity,setContentView,android.support.v7.app.ActionBarActivityDelegate,setContentView,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivity,superOnCreatePanelMenu,android.support.v4.app.FragmentActivity,onCreatePanelMenu,callback,callback|entrypoint
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivity,superOnMenuItemSelected,android.support.v4.app.FragmentActivity,onMenuItemSelected,callback,callback|entrypoint
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivity,superOnPrepareOptionsPanel,android.support.v4.app.FragmentActivity,onPrepareOptionsPanel,callback,callback|entrypoint
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivity,superOnPreparePanel,android.support.v4.app.FragmentActivity,onPreparePanel,callback,callback|entrypoint
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivity,superSetContentView,android.app.Activity,setContentView,component,component
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,createDelegate,android.support.v7.app.ActionBarActivityDelegateJBMR2,<init>,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,getActionBarThemedContext,android.support.v7.app.ActionBar,getThemedContext,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,getActionBarThemedContext,android.support.v7.app.ActionBarActivityDelegate,getSupportActionBar,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,getMenuInflater,android.support.v7.app.ActionBarActivityDelegate,getActionBarThemedContext,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,getMenuInflater,android.support.v7.internal.view.SupportMenuInflater,<init>,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,getSupportActionBar,android.support.v7.app.ActionBarActivityDelegate,createSupportActionBar,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,getUiOptionsFromMetadata,android.app.Activity,getComponentName,component,component
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,getUiOptionsFromMetadata,android.content.ContextWrapper,getPackageManager,ipc,ipc
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,getUiOptionsFromMetadata,android.content.pm.PackageManager,getActivityInfo,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,onCreate,android.content.Context,obtainStyledAttributes,ipc,ipc
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,onCreate,android.content.res.TypedArray,getBoolean,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,onCreate,android.content.res.TypedArray,hasValue,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,onCreate,android.content.res.TypedArray,recycle,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,onCreate,android.support.v4.app.NavUtils,getParentActivityName,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegate,onPrepareOptionsPanel,android.support.v7.app.ActionBarActivity,superOnPrepareOptionsPanel,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,createWindowCallbackWrapper,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,<init>,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onContentChanged,android.support.v7.app.ActionBarActivity,onSupportContentChanged,callback,callback|entrypoint
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.app.Activity,getWindow,component,component
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.app.Activity,requestWindowFeature,component,component
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.support.v7.app.ActionBarActivityDelegate,getUiOptionsFromMetadata,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.support.v7.app.ActionBarActivityDelegateICS,createWindowCallbackWrapper,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.view.Window,getCallback,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.view.Window,setCallback,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,java.lang.String,equals,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreatePanelMenu,android.support.v7.app.ActionBarActivity,superOnCreatePanelMenu,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreatePanelMenu,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuWrapper,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onMenuItemSelected,android.support.v7.app.ActionBarActivity,superOnMenuItemSelected,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onMenuItemSelected,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuItemWrapper,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,onPreparePanel,android.support.v7.app.ActionBarActivity,superOnPreparePanel,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS,setContentView,android.support.v7.app.ActionBarActivity,superSetContentView,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,dispatchKeyEvent,android.view.Window$Callback,dispatchKeyEvent,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,dispatchTouchEvent,android.view.Window$Callback,dispatchTouchEvent,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,dispatchTrackballEvent,android.view.Window$Callback,dispatchTrackballEvent,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,onAttachedToWindow,android.view.Window$Callback,onAttachedToWindow,callback,callback
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,onDetachedFromWindow,android.view.Window$Callback,onDetachedFromWindow,callback,callback
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,onMenuOpened,android.view.Window$Callback,onMenuOpened,callback,callback
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,onWindowAttributesChanged,android.view.Window$Callback,onWindowAttributesChanged,callback,callback
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,onWindowFocusChanged,android.view.Window$Callback,onWindowFocusChanged,callback,callback
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarActivityDelegateJBMR2,createSupportActionBar,android.support.v7.app.ActionBarImplJBMR2,<init>,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarImplICS,<init>,android.app.Activity,getActionBar,component,component
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.app.ActionBarImplICS,getThemedContext,android.app.ActionBar,getThemedContext,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.content.Context,getResources,ipc,ipc
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.content.res.Resources,getLayout,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.content.res.XmlResourceParser,close,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.support.v7.internal.view.SupportMenuInflater,parseMenu,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.util.Xml,asAttributeSet,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,android.support.v7.internal.view.SupportMenuInflater$MenuState,<init>,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,android.support.v7.internal.view.SupportMenuInflater$MenuState,access$000,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,android.support.v7.internal.view.SupportMenuInflater$MenuState,addItem,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,android.support.v7.internal.view.SupportMenuInflater$MenuState,hasAddedItem,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,java.lang.String,equals,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,getEventType,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,getName,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,next,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,<init>,android.support.v7.internal.view.SupportMenuInflater$MenuState,resetGroup,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,addItem,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,addItem,android.view.Menu,add,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.Context,obtainStyledAttributes,ipc,ipc
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,getBoolean,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,getInt,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,getResourceId,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,getString,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,getText,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,hasValue,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,recycle,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.support.v7.internal.view.SupportMenuInflater,access$100,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.support.v7.internal.view.SupportMenuInflater$MenuState,getShortcut,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.support.v4.view.MenuItemCompat,setShowAsAction,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setAlphabeticShortcut,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setCheckable,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setChecked,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setEnabled,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setIcon,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setNumericShortcut,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setTitleCondensed,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setVisible,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,android.support.v7.internal.view.menu.MenuWrapperFactory,createSupportMenuItemWrapper,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,java.util.HashMap,<init>,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,java.util.HashMap,get,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,java.util.HashMap,put,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,<init>,android.view.MenuItem,isVisible,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,getItemId,android.view.MenuItem,getItemId,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,getTitleCondensed,android.view.MenuItem,getTitleCondensed,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,setChecked,android.view.MenuItem,setChecked,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,setVisible,android.support.v7.internal.view.menu.MenuItemWrapperICS,wrappedSetVisible,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,wrappedSetVisible,android.view.MenuItem,setVisible,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuItemWrapper,android.support.v7.internal.view.menu.MenuItemWrapperJB,<init>,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuWrapper,android.support.v7.internal.view.menu.MenuWrapperICS,<init>,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuWrapperFactory,createSupportMenuItemWrapper,android.support.v7.internal.view.menu.MenuItemWrapperJB,<init>,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuWrapperICS,add,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,other,
GeneralJava,VirtualDispatch4,FLOWDROID,android.support.v7.internal.view.menu.MenuWrapperICS,add,android.view.Menu,add,other,
